TIMESTAMP,BusNo,JPID,VJID,Conjestion,Longitude,Latitude,Delay,BlockID,StopID,AtStop
2013-01-14 06:12:14,41,410001,3781,0,-6.243084,53.385807,-191,41003,1620,0
2013-01-14 06:12:14,41,null,144,0,-6.244733,53.459801,0,41005,null,0
2013-01-14 06:12:14,41,411001,4,0,-6.228414,53.445087,12,41001,3695,0
2013-01-14 06:12:14,41,410001,7,0,-6.251017,53.459599,-426,41002,4957,1
2013-01-14 06:12:14,41,null,29,0,-6.22495,53.413651,0,41007,null,0
2013-01-14 06:12:14,41,null,22,0,-6.246367,53.379848,0,41006,null,0
2013-01-14 06:12:14,41,410001,3781,0,-6.244823,53.387932,-212,41003,1620,0
2013-01-14 06:12:14,41,410001,7,0,-6.251017,53.459583,-426,41002,4957,1
2013-01-14 06:12:14,41,411001,4,0,-6.228421,53.444138,12,41001,3695,0
2013-01-14 06:12:14,41,null,144,0,-6.24075,53.461151,0,41005,null,0
